P1,P2,P3,Fx,Fy,Fz,thetaX,thetaY,d,X,Y,Z
9044.775462,10732.24149,29145.74412,29.6969697,5.757575757,30,0.017012103,0.006286384,0.003708642,-0.000358596,-0.011501783,0.188268892
9044.775462,10732.24149,29145.74412,29.6969697,5.757575757,30,0.016743971,0.005676995,0.00366798,-0.000650042,-0.01152755,0.188299922
9044.775462,10732.24149,29145.74412,29.6969697,5.757575757,30,0.016507352,0.005188369,0.00363171,-0.000909071,-0.011556257,0.188327016
9044.775462,10732.24149,29145.74412,29.6969697,5.757575757,30,0.01630449,0.004765567,0.003600033,-0.001139393,-0.011586844,0.188350707
9044.775462,10732.24149,29145.74412,29.6969697,5.757575757,30,0.016122917,0.004389514,0.003570959,-0.001344268,-0.011618467,0.188371445
9044.775462,10732.24149,29145.74412,29.6969697,5.757575757,30,0.015959918,0.00405663,0.003544244,-0.001526565,-0.011650462,0.188389614
9044.775462,10732.24149,29145.74412,29.6969697,5.757575757,30,0.015813593,0.003761857,0.003519732,-0.001688813,-0.011682308,0.188405544
9044.775462,10732.24149,29145.74412,29.6969697,5.757575757,30,0.015682256,0.003500762,0.003497269,-0.001833247,-0.011713608,0.188419518
10534.8665,2517.949986,-15544.63533,19.6969697,9.999999999,26.66666667,0.015564372,0.003269437,0.003476707,-0.001961844,-0.011744058,0.18843178
10534.8665,2517.949986,-15544.63533,19.6969697,9.999999999,26.66666667,0.014101961,0.009732013,0.004104252,0.001189588,-0.007838265,0.186755183
10534.8665,2517.949986,-15544.63533,19.6969697,9.999999999,26.66666667,0.00638934,0.02070133,0.004549194,0.004371689,-0.00380807,0.185214818
10534.8665,2517.949986,-15544.63533,19.6969697,9.999999999,26.66666667,-0.003642099,0.035178684,0.004561584,0.007149034,-0.000261764,0.183780789
10534.8665,2517.949986,-15544.63533,19.6969697,9.999999999,26.66666667,-0.01264183,0.048515026,0.004566563,0.009457515,0.00268915,0.182466472
10534.8665,2517.949986,-15544.63533,19.6969697,9.999999999,26.66666667,-0.020763181,0.059600152,0.004533949,0.01133524,0.005075318,0.181290823
10534.8665,2517.949986,-15544.63533,19.6969697,9.999999999,26.66666667,-0.02883458,0.06806687,0.004469335,0.012848134,0.006973031,0.180262079
10534.8665,2517.949986,-15544.63533,19.6969697,9.999999999,26.66666667,-0.034074467,0.07422217,0.00441872,0.014063141,0.008467909,0.17937726
10534.8665,2517.949986,-15544.63533,19.6969697,9.999999999,26.66666667,-0.038326755,0.079093665,0.004373109,0.015039073,0.009639645,0.178625826
10534.8665,2517.949986,-15544.63533,19.6969697,9.999999999,26.66666667,-0.041775398,0.08283574,0.004325838,0.015824598,0.010556366,0.177993383
10534.8665,2517.949986,-15544.63533,19.6969697,9.999999999,26.66666667,-0.044560812,0.085585445,0.00428722,0.016458907,0.011273667,0.177464363
10534.8665,2517.949986,-15544.63533,19.6969697,9.999999999,26.66666667,-0.04675032,0.08773103,0.004250331,0.01697316,0.011835726,0.177023636
10534.8665,2517.949986,-15544.63533,19.6969697,9.999999999,26.66666667,-0.048541512,0.08920424,0.004215741,0.017391993,0.012277123,0.176657366
10534.8665,2517.949986,-15544.63533,19.6969697,9.999999999,26.66666667,-0.04993983,0.09035388,0.004181291,0.017734832,0.012624705,0.17635335
10534.8665,2517.949986,-15544.63533,19.6969697,9.999999999,26.66666667,-0.051042117,0.09130059,0.004151389,0.018016993,0.012899245,0.176101083
10534.8665,2517.949986,-15544.63533,19.6969697,9.999999999,26.66666667,-0.051805362,0.09212327,0.004123702,0.018250554,0.013116793,0.175891668
10534.8665,2517.949986,-15544.63533,19.6969697,9.999999999,26.66666667,-0.05236687,0.09277672,0.00409946,0.018445052,0.013289765,0.175717645
10534.8665,2517.949986,-15544.63533,19.6969697,9.999999999,26.66666667,-0.05277542,0.09329459,0.004079087,0.018608026,0.013427777,0.175572815
10534.8665,2517.949986,-15544.63533,19.6969697,9.999999999,26.66666667,-0.053095452,0.09373596,0.004061943,0.018745451,0.013538293,0.175452046
10534.8665,2517.949986,-15544.63533,19.6969697,9.999999999,26.66666667,-0.053346615,0.09411498,0.004047564,0.018862069,0.013627123,0.175351111
10534.8665,2517.949986,-15544.63533,19.6969697,9.999999999,26.66666667,-0.05354404,0.09444275,0.004035533,0.018961654,0.013698798,0.175266533
10534.8665,2517.949986,-15544.63533,19.6969697,9.999999999,26.66666667,-0.053698834,0.09472823,0.004025591,0.019047218,0.013756861,0.175195459
10534.8665,2517.949986,-15544.63533,19.6969697,9.999999999,26.66666667,-0.053818267,0.09497886,0.004017739,0.019121174,0.013804092,0.175135549
10534.8665,2517.949986,-15544.63533,19.6969697,9.999999999,26.66666667,-0.053912196,0.09519969,0.004011232,0.019185459,0.013842675,0.175084884
10534.8665,2517.949986,-15544.63533,19.6969697,9.999999999,26.66666667,-0.053986095,0.095395304,0.004005851,0.019241635,0.013874332,0.175041891
10534.8665,2517.949986,-15544.63533,19.6969697,9.999999999,26.66666667,-0.054044258,0.09556936,0.004001404,0.019290969,0.013900423,0.175005279
10534.8665,2517.949986,-15544.63533,19.6969697,9.999999999,26.66666667,-0.05409002,0.09572485,0.003997734,0.019334493,0.013922026,0.174973987
10534.8665,2517.949986,-15544.63533,19.6969697,9.999999999,26.66666667,-0.05412603,0.09586426,0.003994707,0.019373048,0.013939997,0.174947145
10534.8665,2517.949986,-15544.63533,19.6969697,9.999999999,26.66666667,-0.054154336,0.095989615,0.003992211,0.01940733,0.013955017,0.174924034
10534.8665,2517.949986,-15544.63533,19.6969697,9.999999999,26.66666667,-0.054176554,0.096102625,0.003990156,0.019437912,0.013967631,0.174904063
7699.648508,8696.030075,-18305.39709,15.15151515,16.96969697,17.27272727,-0.054193985,0.096204735,0.003988462,0.019465274,0.013978274,0.174886744
7699.648508,8696.030075,-18305.39709,15.15151515,16.96969697,17.27272727,-0.05370368,0.09873883,0.00401898,0.020036949,0.01397209,0.174760732
7699.648508,8696.030075,-18305.39709,15.15151515,16.96969697,17.27272727,-0.05310015,0.101182416,0.004050619,0.020601239,0.013960931,0.174642697
7699.648508,8696.030075,-18305.39709,15.15151515,16.96969697,17.27272727,-0.052507844,0.103280716,0.004082782,0.021099692,0.013937211,0.17453927
7699.648508,8696.030075,-18305.39709,15.15151515,16.96969697,17.27272727,-0.051912047,0.10504544,0.004107411,0.02153155,0.013903682,0.174449613
7699.648508,8696.030075,-18305.39709,15.15151515,16.96969697,17.27272727,-0.051352147,0.10657495,0.004128027,0.021904996,0.0138644,0.174371877
7699.648508,8696.030075,-18305.39709,15.15151515,16.96969697,17.27272727,-0.050833475,0.107902706,0.004145345,0.022228586,0.013822659,0.174304253
7699.648508,8696.030075,-18305.39709,15.15151515,16.96969697,17.27272727,-0.050358433,0.109058015,0.004159957,0.022509774,0.013780818,0.174245161
7699.648508,8696.030075,-18305.39709,15.15151515,16.96969697,17.27272727,-0.04992736,0.11006568,0.004172335,0.022754832,0.013740468,0.174193272
7699.648508,8696.030075,-18305.39709,15.15151515,16.96969697,17.27272727,-0.04953915,0.11094665,0.004182861,0.022969009,0.013702619,0.174147472
7699.648508,8696.030075,-18305.39709,15.15151515,16.96969697,17.27272727,-0.049191736,0.11171848,0.004191834,0.023156702,0.01366786,0.17410684
7699.648508,8696.030075,-18305.39709,15.15151515,16.96969697,17.27272727,-0.04888254,0.11239612,0.004199502,0.023321611,0.013636479,0.174070611
7699.648508,8696.030075,-18305.39709,15.15151515,16.96969697,17.27272727,-0.04860861,0.1129922,0.004206068,0.023466855,0.01360855,0.174038153
7699.648508,8696.030075,-18305.39709,15.15151515,16.96969697,17.27272727,-0.048366915,0.1135175,0.004211698,0.023595075,0.013584005,0.174008942
7699.648508,8696.030075,-18305.39709,15.15151515,16.96969697,17.27272727,-0.048154444,0.11398126,0.004216529,0.023708516,0.013562682,0.173982544
7699.648508,8696.030075,-18305.39709,15.15151515,16.96969697,17.27272727,-0.047968242,0.11439135,0.004220679,0.02380909,0.013544358,0.173958599
7699.648508,8696.030075,-18305.39709,15.15151515,16.96969697,17.27272727,-0.04780556,0.11475458,0.004224245,0.023898433,0.013528782,0.173936805
7699.648508,8696.030075,-18305.39709,15.15151515,16.96969697,17.27272727,-0.04766379,0.11507679,0.004227311,0.023977948,0.013515689,0.173916909
7699.648508,8696.030075,-18305.39709,15.15151515,16.96969697,17.27272727,-0.04754055,0.11536304,0.004229944,0.02404884,0.013504813,0.173898699
7699.648508,8696.030075,-18305.39709,15.15151515,16.96969697,17.27272727,-0.04743368,0.11561768,0.004232206,0.024112151,0.013495897,0.173881994
7699.648508,8696.030075,-18305.39709,15.15151515,16.96969697,17.27272727,-0.047344565,0.11584018,0.004234137,0.02416878,0.0134887,0.173866641
7699.648508,8696.030075,-18305.39709,15.15151515,16.96969697,17.27272727,-0.04726823,0.11603796,0.004235791,0.024219508,0.013482997,0.173852507
7699.648508,8696.030075,-18305.39709,15.15151515,16.96969697,17.27272727,-0.04720251,0.11621468,0.004237207,0.024265014,0.013478582,0.173839478
7699.648508,8696.030075,-18305.39709,15.15151515,16.96969697,17.27272727,-0.04714606,0.11637272,0.00423842,0.02430589,0.013475271,0.173827454
7699.648508,8696.030075,-18305.39709,15.15151515,16.96969697,17.27272727,-0.04709767,0.116514266,0.004239457,0.024342651,0.013472896,0.173816349
7699.648508,8696.030075,-18305.39709,15.15151515,16.96969697,17.27272727,-0.0470563,0.11664115,0.00424034,0.02437575,0.013471312,0.173806084
7699.648508,8696.030075,-18305.39709,15.15151515,16.96969697,17.27272727,-0.047020983,0.116755016,0.004241092,0.024405585,0.013470389,0.17379659
7699.648508,8696.030075,-18305.39709,15.15151515,16.96969697,17.27272727,-0.04699093,0.116857305,0.00424173,0.024432504,0.013470013,0.173787807
7699.648508,8696.030075,-18305.39709,15.15151515,16.96969697,17.27272727,-0.046965428,0.11694925,0.00424227,0.024456816,0.013470086,0.173779678
7699.648508,8696.030075,-18305.39709,15.15151515,16.96969697,17.27272727,-0.04694382,0.11703201,0.004242727,0.024478793,0.013470523,0.173772153
18665.19846,19247.90945,4093.581047,26.36363636,11.51515151,29.09090909,-0.0469256,0.11710654,0.00424311,0.024498674,0.013471252,0.173765187
18665.19846,19247.90945,4093.581047,26.36363636,11.51515151,29.09090909,-0.04582524,0.1165174,0.004625108,0.023715251,0.01275051,0.175583237
18665.19846,19247.90945,4093.581047,26.36363636,11.51515151,29.09090909,-0.045455046,0.11399168,0.004979082,0.022991425,0.01205404,0.177131562
18665.19846,19247.90945,4093.581047,26.36363636,11.51515151,29.09090909,-0.04385551,0.11153527,0.005277671,0.022445219,0.011481536,0.178405332
18665.19846,19247.90945,4093.581047,26.36363636,11.51515151,29.09090909,-0.042410318,0.10921855,0.005556664,0.02206206,0.011028414,0.179454235
18665.19846,19247.90945,4093.581047,26.36363636,11.51515151,29.09090909,-0.04116495,0.107532494,0.005795943,0.021807774,0.010673427,0.180321419
18665.19846,19247.90945,4093.581047,26.36363636,11.51515151,29.09090909,-0.039954957,0.10627738,0.00600102,0.02165056,0.010395875,0.181041257
18665.19846,19247.90945,4093.581047,26.36363636,11.51515151,29.09090909,-0.038929,0.105414495,0.006176858,0.02156471,0.010178689,0.18164091
18665.19846,19247.90945,4093.581047,26.36363636,11.51515151,29.09090909,-0.037954163,0.1049402,0.006331279,0.021530352,0.010008423,0.182141962
18665.19846,19247.90945,4093.581047,26.36363636,11.51515151,29.09090909,-0.037163395,0.10467515,0.006465167,0.021532418,0.009874649,0.182561708
18665.19846,19247.90945,4093.581047,26.36363636,11.51515151,29.09090909,-0.03648708,0.10454505,0.006578687,0.021559615,0.009769318,0.182914114
18665.19846,19247.90945,4093.581047,26.36363636,11.51515151,29.09090909,-0.03593021,0.10452418,0.006676965,0.021603549,0.009686222,0.183210543
18665.19846,19247.90945,4093.581047,26.36363636,11.51515151,29.09090909,-0.035470605,0.10458033,0.006762113,0.021658028,0.009620562,0.183460291
18665.19846,19247.90945,4093.581047,26.36363636,11.51515151,29.09090909,-0.035090167,0.10468908,0.0068359,0.021718524,0.009568623,0.183671007
18665.19846,19247.90945,4093.581047,26.36363636,11.51515151,29.09090909,-0.03477446,0.104832225,0.006899857,0.021781762,0.009527514,0.18384901
18665.19846,19247.90945,4093.581047,26.36363636,11.51515151,29.09090909,-0.034511875,0.104996264,0.006955302,0.021845406,0.009494978,0.183999543
18665.19846,19247.90945,4093.581047,26.36363636,11.51515151,29.09090909,-0.034293067,0.105171256,0.007003377,0.021907826,0.009469246,0.184126968
18665.19846,19247.90945,4093.581047,26.36363636,11.51515151,29.09090909,-0.034104068,0.10535047,0.007044792,0.021967913,0.009448926,0.184234924
18665.19846,19247.90945,4093.581047,26.36363636,11.51515151,29.09090909,-0.033942632,0.10552846,0.007080572,0.022024949,0.009432916,0.184326455
18665.19846,19247.90945,4093.581047,26.36363636,11.51515151,29.09090909,-0.03380747,0.105701335,0.007111617,0.022078504,0.009420344,0.184404114
18665.19846,19247.90945,4093.581047,26.36363636,11.51515151,29.09090909,-0.033694193,0.105866656,0.007138559,0.022128356,0.009410516,0.184470043
18665.19846,19247.90945,4093.581047,26.36363636,11.51515151,29.09090909,-0.033599183,0.10602289,0.00716194,0.022174436,0.009402878,0.184526046
18665.19846,19247.90945,4093.581047,26.36363636,11.51515151,29.09090909,-0.03351946,0.10616916,0.007182237,0.022216783,0.009396986,0.184573641
18665.19846,19247.90945,4093.581047,26.36363636,11.51515151,29.09090909,-0.033452533,0.10630504,0.007199857,0.02225551,0.009392486,0.184614109
18665.19846,19247.90945,4093.581047,26.36363636,11.51515151,29.09090909,-0.033396337,0.1064305,0.007215154,0.022290781,0.009389093,0.184648532
18665.19846,19247.90945,4093.581047,26.36363636,11.51515151,29.09090909,-0.03334912,0.10654571,0.007228437,0.022322791,0.009386576,0.184677823
18665.19846,19247.90945,4093.581047,26.36363636,11.51515151,29.09090909,-0.033310875,0.106647916,0.007240011,0.022351751,0.009384753,0.184702757
18665.19846,19247.90945,4093.581047,26.36363636,11.51515151,29.09090909,-0.033280626,0.10673702,0.007250113,0.022377883,0.009383476,0.184723988
18665.19846,19247.90945,4093.581047,26.36363636,11.51515151,29.09090909,-0.03325538,0.10681803,0.007258889,0.022401407,0.009382624,0.184742072
18665.19846,19247.90945,4093.581047,26.36363636,11.51515151,29.09090909,-0.033233155,0.106893644,0.007266595,0.022422539,0.009382104,0.184757479
-11161.31389,961.7877961,9634.278652,9.696969696,20.90909091,12.42424242,-0.033211827,0.10696716,0.007273485,0.022441487,0.009381839,0.184770608
-11161.31389,961.7877961,9634.278652,9.696969696,20.90909091,12.42424242,-0.02780767,0.094303854,0.006452218,0.019272597,0.007573916,0.183735239
-11161.31389,961.7877961,9634.278652,9.696969696,20.90909091,12.42424242,-0.021907069,0.081160754,0.005665002,0.016089298,0.005787543,0.182835494
-11161.31389,961.7877961,9634.278652,9.696969696,20.90909091,12.42424242,-0.016490072,0.068565406,0.004941315,0.013311533,0.004242583,0.182022684
-11161.31389,961.7877961,9634.278652,9.696969696,20.90909091,12.42424242,-0.012345098,0.05759441,0.004329794,0.010979369,0.002959991,0.181290535
-11161.31389,961.7877961,9634.278652,9.696969696,20.90909091,12.42424242,-0.00937757,0.04820693,0.00385319,0.009049337,0.001915166,0.180640988
-11161.31389,961.7877961,9634.278652,9.696969696,20.90909091,12.42424242,-0.007048005,0.040526975,0.003442267,0.007461832,0.001073026,0.180073428
-11161.31389,961.7877961,9634.278652,9.696969696,20.90909091,12.42424242,-0.005008413,0.034357708,0.003100742,0.006159255,0.000398562,0.179583766
-11161.31389,961.7877961,9634.278652,9.696969696,20.90909091,12.42424242,-0.003389095,0.029252557,0.002817004,0.005091034,-0.0001396,0.179165534
-11161.31389,961.7877961,9634.278652,9.696969696,20.90909091,12.42424242,-0.002120388,0.024602035,0.002558031,0.004214518,-0.000568174,0.178811084
-11161.31389,961.7877961,9634.278652,9.696969696,20.90909091,12.42424242,-0.001395311,0.02087095,0.002342869,0.003494457,-0.000909254,0.178512483
-11161.31389,961.7877961,9634.278652,9.696969696,20.90909091,12.42424242,-0.000990921,0.018305378,0.002173098,0.002902021,-0.001180781,0.17826208
-11161.31389,961.7877961,9634.278652,9.696969696,20.90909091,12.42424242,-0.000899957,0.016096497,0.002033449,0.002413762,-0.001397157,0.178052823
-11161.31389,961.7877961,9634.278652,9.696969696,20.90909091,12.42424242,-0.000814948,0.014711536,0.001943949,0.002010646,-0.001569862,0.177878411
-11161.31389,961.7877961,9634.278652,9.696969696,20.90909091,12.42424242,-0.000946051,0.013754686,0.001868757,0.00167723,-0.001707999,0.177733325
-11161.31389,961.7877961,9634.278652,9.696969696,20.90909091,12.42424242,-0.001061813,0.012977148,0.001804605,0.001400979,-0.00181877,0.177612806
-11161.31389,961.7877961,9634.278652,9.696969696,20.90909091,12.42424242,-0.001141104,0.01234961,0.00175413,0.001171696,-0.001907862,0.177512794
-11161.31389,961.7877961,9634.278652,9.696969696,20.90909091,12.42424242,-0.001196968,0.011854028,0.001713071,0.000981079,-0.001979761,0.177429855
-11161.31389,961.7877961,9634.278652,9.696969696,20.90909091,12.42424242,-0.001246732,0.011440863,0.001679093,0.000822349,-0.002038005,0.177361098
-11161.31389,961.7877961,9634.278652,9.696969696,20.90909091,12.42424242,-0.001258658,0.011132333,0.001653509,0.000689967,-0.002085386,0.177304107
-11161.31389,961.7877961,9634.278652,9.696969696,20.90909091,12.42424242,-0.001293834,0.010901056,0.001631665,0.00057939,-0.002124105,0.177256863
-11161.31389,961.7877961,9634.278652,9.696969696,20.90909091,12.42424242,-0.001329179,0.010711175,0.001613358,0.000486891,-0.002155901,0.17721769
-11161.31389,961.7877961,9634.278652,9.696969696,20.90909091,12.42424242,-0.001378087,0.010549664,0.001598681,0.000409403,-0.00218215,0.177185195
-11161.31389,961.7877961,9634.278652,9.696969696,20.90909091,12.42424242,-0.001419591,0.01041403,0.001586468,0.000344398,-0.002203938,0.177158225
-11161.31389,961.7877961,9634.278652,9.696969696,20.90909091,12.42424242,-0.001454471,0.010300043,0.001576281,0.000289792,-0.002222127,0.177135824
-11161.31389,961.7877961,9634.278652,9.696969696,20.90909091,12.42424242,-0.00148372,0.010204162,0.001567768,0.00024386,-0.0022374,0.177117204
-11161.31389,961.7877961,9634.278652,9.696969696,20.90909091,12.42424242,-0.001508175,0.010123429,0.001560642,0.000205172,-0.002250301,0.177101711
-11161.31389,961.7877961,9634.278652,9.696969696,20.90909091,12.42424242,-0.001528572,0.010055394,0.001554666,0.000172544,-0.002261261,0.177088808
-11161.31389,961.7877961,9634.278652,9.696969696,20.90909091,12.42424242,-0.001542938,0.009997251,0.001549919,0.000144992,-0.002270628,0.177078048
-11161.31389,961.7877961,9634.278652,9.696969696,20.90909091,12.42424242,-0.001554017,0.009955089,0.001546079,0.000121697,-0.002278678,0.177069066
-18883.18094,11154.71467,-9826.799834,1.818181818,1.818181818,11.51515151,-0.001563112,0.009919497,0.00154284,0.000101977,-0.002285632,0.177061556
-18883.18094,11154.71467,-9826.799834,1.818181818,1.818181818,11.51515151,0.002622691,0.01540485,0.001441858,0.002224227,-0.003304478,0.176464478
-18883.18094,11154.71467,-9826.799834,1.818181818,1.818181818,11.51515151,0.006703991,0.021002553,0.001388536,0.004289964,-0.004357552,0.175911698
-18883.18094,11154.71467,-9826.799834,1.818181818,1.818181818,11.51515151,0.01060748,0.026040003,0.001359113,0.006059369,-0.005298358,0.175412866
-18883.18094,11154.71467,-9826.799834,1.818181818,1.818181818,11.51515151,0.014041443,0.030162023,0.001367179,0.007532563,-0.006117046,0.174970161
-18883.18094,11154.71467,-9826.799834,1.818181818,1.818181818,11.51515151,0.016501965,0.0334766,0.001371885,0.008750048,-0.006828529,0.174582289
-18883.18094,11154.71467,-9826.799834,1.818181818,1.818181818,11.51515151,0.01850838,0.036339443,0.001380588,0.009754641,-0.007449612,0.174245436
-18883.18094,11154.71467,-9826.799834,1.818181818,1.818181818,11.51515151,0.020120805,0.03847396,0.001393518,0.0105839,-0.007994745,0.173954526
-18883.18094,11154.71467,-9826.799834,1.818181818,1.818181818,11.51515151,0.021415872,0.03989129,0.001400093,0.011269212,-0.00847571,0.173704094
-18883.18094,11154.71467,-9826.799834,1.818181818,1.818181818,11.51515151,0.022524314,0.040954575,0.001403156,0.011836377,-0.008902052,0.173488799
-18883.18094,11154.71467,-9826.799834,1.818181818,1.818181818,11.51515151,0.023455067,0.04174167,0.001402452,0.012306469,-0.009281537,0.173303695
-18883.18094,11154.71467,-9826.799834,1.818181818,1.818181818,11.51515151,0.02423873,0.04230941,0.001398997,0.012696664,-0.009620549,0.173144362
-18883.18094,11154.71467,-9826.799834,1.818181818,1.818181818,11.51515151,0.02490026,0.042703196,0.001393543,0.013020963,-0.009924377,0.173006929
-18883.18094,11154.71467,-9826.799834,1.818181818,1.818181818,11.51515151,0.02546007,0.042959332,0.001386655,0.013290795,-0.01019745,0.172888066
-18883.18094,11154.71467,-9826.799834,1.818181818,1.818181818,11.51515151,0.025934892,0.04310686,0.001378757,0.013515502,-0.010443505,0.17278493
-18883.18094,11154.71467,-9826.799834,1.818181818,1.818181818,11.51515151,0.0263385,0.043169063,0.001370172,0.013702746,-0.010665724,0.172695119
-18883.18094,11154.71467,-9826.799834,1.818181818,1.818181818,11.51515151,0.026666334,0.043177083,0.001360587,0.013858819,-0.010866831,0.17261661
-18883.18094,11154.71467,-9826.799834,1.818181818,1.818181818,11.51515151,0.0269436,0.043157704,0.00135113,0.013988908,-0.011049176,0.172547706
-18883.18094,11154.71467,-9826.799834,1.818181818,1.818181818,11.51515151,0.027182141,0.043104213,0.00134184,0.014097297,-0.011214796,0.172486987
-18883.18094,11154.71467,-9826.799834,1.818181818,1.818181818,11.51515151,0.027383605,0.04301861,0.001332473,0.014187534,-0.011365466,0.172433264
-18883.18094,11154.71467,-9826.799834,1.818181818,1.818181818,11.51515151,0.027553799,0.042908724,0.001323134,0.014262566,-0.011502742,0.172385543
-18883.18094,11154.71467,-9826.799834,1.818181818,1.818181818,11.51515151,0.027697599,0.042780906,0.001313907,0.014324843,-0.011627987,0.172342991
-18883.18094,11154.71467,-9826.799834,1.818181818,1.818181818,11.51515151,0.027818946,0.042635906,0.001304592,0.014376413,-0.011742405,0.17230491
-18883.18094,11154.71467,-9826.799834,1.818181818,1.818181818,11.51515151,0.027921332,0.042480323,0.001295386,0.014418984,-0.01184706,0.172270713
-18883.18094,11154.71467,-9826.799834,1.818181818,1.818181818,11.51515151,0.028007695,0.04231991,0.001286476,0.01445399,-0.011942896,0.172239905
-18883.18094,11154.71467,-9826.799834,1.818181818,1.818181818,11.51515151,0.028080469,0.042157248,0.001277881,0.014482632,-0.012030751,0.172212067
-18883.18094,11154.71467,-9826.799834,1.818181818,1.818181818,11.51515151,0.028141694,0.04199437,0.00126962,0.014505922,-0.012111373,0.172186845
-18883.18094,11154.71467,-9826.799834,1.818181818,1.818181818,11.51515151,0.028193088,0.04183288,0.0012617,0.01452471,-0.012185429,0.172163935
-18883.18094,11154.71467,-9826.799834,1.818181818,1.818181818,11.51515151,0.02823613,0.04167401,0.001254124,0.014539715,-0.012253515,0.172143078
-18883.18094,11154.71467,-9826.799834,1.818181818,1.818181818,11.51515151,0.02826144,0.041532923,0.001246569,0.014551542,-0.012316167,0.172124053
26853.85279,8271.393041,-9432.181355,21.81818182,29.39393939,13.03030303,0.028279105,0.041398264,0.001239307,0.014560704,-0.012373866,0.172106665
26853.85279,8271.393041,-9432.181355,21.81818182,29.39393939,13.03030303,0.024293987,0.06582076,0.002138214,0.015438503,-0.006620742,0.17409008
26853.85279,8271.393041,-9432.181355,21.81818182,29.39393939,13.03030303,0.005024107,0.07848144,0.002813419,0.016253349,-0.000875465,0.175512057
26853.85279,8271.393041,-9432.181355,21.81818182,29.39393939,13.03030303,-0.014640654,0.08630883,0.003493653,0.016920182,0.004091748,0.176453622
26853.85279,8271.393041,-9432.181355,21.81818182,29.39393939,13.03030303,-0.031854652,0.09060196,0.004062927,0.017467813,0.008252804,0.177072219
26853.85279,8271.393041,-9432.181355,21.81818182,29.39393939,13.03030303,-0.045900144,0.0924383,0.004474378,0.017932873,0.011719907,0.177481031
26853.85279,8271.393041,-9432.181355,21.81818182,29.39393939,13.03030303,-0.057468813,0.092833415,0.004761394,0.018342054,0.01461842,0.177753483
26853.85279,8271.393041,-9432.181355,21.81818182,29.39393939,13.03030303,-0.06671775,0.092810646,0.004950248,0.018712167,0.017057863,0.177936162
26853.85279,8271.393041,-9432.181355,21.81818182,29.39393939,13.03030303,-0.07486839,0.09273792,0.005112668,0.01905312,0.019127202,0.17805864
26853.85279,8271.393041,-9432.181355,21.81818182,29.39393939,13.03030303,-0.081697986,0.09265861,0.005247565,0.019370548,0.020896649,0.178139886
26853.85279,8271.393041,-9432.181355,21.81818182,29.39393939,13.03030303,-0.087539405,0.09267397,0.005361071,0.019667608,0.022421016,0.178192281
26853.85279,8271.393041,-9432.181355,21.81818182,29.39393939,13.03030303,-0.09258471,0.092803545,0.005458318,0.0199461,0.023743039,0.178224084
26853.85279,8271.393041,-9432.181355,21.81818182,29.39393939,13.03030303,-0.09696791,0.09303174,0.005542791,0.020207115,0.024896204,0.178240945
26853.85279,8271.393041,-9432.181355,21.81818182,29.39393939,13.03030303,-0.10079515,0.093300186,0.005615718,0.020451409,0.025906987,0.178246832
26853.85279,8271.393041,-9432.181355,21.81818182,29.39393939,13.03030303,-0.1040747,0.09364661,0.00568135,0.020679601,0.026796553,0.178244607
26853.85279,8271.393041,-9432.181355,21.81818182,29.39393939,13.03030303,-0.10677355,0.09406826,0.00574111,0.020892278,0.027582041,0.178236385
26853.85279,8271.393041,-9432.181355,21.81818182,29.39393939,13.03030303,-0.10916701,0.09447139,0.00579304,0.021090039,0.028277502,0.178223761
26853.85279,8271.393041,-9432.181355,21.81818182,29.39393939,13.03030303,-0.11127757,0.09486825,0.005839523,0.021273518,0.0288946,0.17820796
26853.85279,8271.393041,-9432.181355,21.81818182,29.39393939,13.03030303,-0.11310699,0.09525086,0.005881239,0.021443381,0.02944313,0.178189934
26853.85279,8271.393041,-9432.181355,21.81818182,29.39393939,13.03030303,-0.11470121,0.09560173,0.005918964,0.021600321,0.029931397,0.178170431
26853.85279,8271.393041,-9432.181355,21.81818182,29.39393939,13.03030303,-0.116114885,0.095929176,0.005952322,0.021745051,0.030366512,0.178150039
26853.85279,8271.393041,-9432.181355,21.81818182,29.39393939,13.03030303,-0.11737361,0.09623686,0.005981655,0.021878288,0.030754609,0.178129221
26853.85279,8271.393041,-9432.181355,21.81818182,29.39393939,13.03030303,-0.11849522,0.096524775,0.006007462,0.02200075,0.031101013,0.178108344
26853.85279,8271.393041,-9432.181355,21.81818182,29.39393939,13.03030303,-0.11949526,0.096793234,0.006030178,0.022113141,0.031410375,0.17808769
26853.85279,8271.393041,-9432.181355,21.81818182,29.39393939,13.03030303,-0.120387316,0.09704277,0.006050178,0.022216151,0.031686775,0.17806748
26853.85279,8271.393041,-9432.181355,21.81818182,29.39393939,13.03030303,-0.121183395,0.0972741,0.006067792,0.022310443,0.031933806,0.178047879
26853.85279,8271.393041,-9432.181355,21.81818182,29.39393939,13.03030303,-0.12189399,0.09748804,0.006083308,0.022396658,0.032154643,0.178029009
26853.85279,8271.393041,-9432.181355,21.81818182,29.39393939,13.03030303,-0.122528434,0.09768548,0.006096978,0.022475402,0.032352096,0.178010958
26853.85279,8271.393041,-9432.181355,21.81818182,29.39393939,13.03030303,-0.12309497,0.09786737,0.006109022,0.022547251,0.032528663,0.177993784
26853.85279,8271.393041,-9432.181355,21.81818182,29.39393939,13.03030303,-0.12360091,0.09803462,0.006119634,0.022612751,0.032686563,0.17797752
0,0,0,0,0,0,-0.12405287,0.098188154,0.006128978,0.022672411,0.032827774,0.177962182
