Pressure1,Pressure2,Pressure3,predicted_position1,predicted_position2,predicted_position3
-8,10,-14,0.007277418,-0.030607784,0.1790472
-6,10,-14,0.003500058,-0.030811187,0.17982617
-4,10,-14,-0.000214655,-0.030954959,0.1805529
-2,10,-14,-0.00389934,-0.03099775,0.18124564
0,10,-14,-0.007464158,-0.030882567,0.18172006
2,10,-14,-0.010878208,-0.030688018,0.18218757
4,10,-14,-0.014172222,-0.030573675,0.1828793
6,10,-14,-0.0173126,-0.030517362,0.18355717
8,10,-14,-0.019919274,-0.030528182,0.18400016
10,10,-14,-0.022068553,-0.030656528,0.18426697
12,10,-14,-0.023981087,-0.030801147,0.18434782
14,10,-14,-0.025810694,-0.030941695,0.18441224
16,10,-14,-0.027790612,-0.031040395,0.18440768
18,10,-14,-0.029775277,-0.031090835,0.18448986
20,10,-14,-0.031829532,-0.031131918,0.18432808
22,10,-14,-0.03368155,-0.031127954,0.1841134
24,10,-14,-0.035274748,-0.030975109,0.1838917
26,10,-14,-0.03682576,-0.030816384,0.18360452
28,10,-14,-0.038358398,-0.030587405,0.18335323
30,10,-14,-0.03987888,-0.030353878,0.18313149
32,10,-14,-0.04131425,-0.03014107,0.1829296
34,10,-14,-0.042366877,-0.029935049,0.18260185
-20,12,-14,0.031472333,-0.03178512,0.1677738
-18,12,-14,0.027505962,-0.032102484,0.16981065
-16,12,-14,0.023507072,-0.03231308,0.1718169
-14,12,-14,0.01951988,-0.03250183,0.17379774
-12,12,-14,0.015557305,-0.03257257,0.17568545
-10,12,-14,0.011723471,-0.03252418,0.17743061
-8,12,-14,0.008023655,-0.032787893,0.17860146
-6,12,-14,0.004475722,-0.033066656,0.17950009
-4,12,-14,0.000898397,-0.033171486,0.18023707
-2,12,-14,-0.002809031,-0.033143647,0.18089417
0,12,-14,-0.006138891,-0.03288913,0.18143943
2,12,-14,-0.009579866,-0.032792207,0.18207201
4,12,-14,-0.012978158,-0.032722563,0.18277165
6,12,-14,-0.016160127,-0.032703556,0.18339352
8,12,-14,-0.019124234,-0.03254236,0.18396188
10,12,-14,-0.021268917,-0.03260296,0.18427825
12,12,-14,-0.023104912,-0.03275882,0.18446799
14,12,-14,-0.02493757,-0.03294359,0.18454029
16,12,-14,-0.026863495,-0.03311938,0.18452083
18,12,-14,-0.028845863,-0.033294424,0.1844353
20,12,-14,-0.030805554,-0.03336531,0.18432528
22,12,-14,-0.03263091,-0.033369504,0.18423828
24,12,-14,-0.03440107,-0.03315301,0.18407457
26,12,-14,-0.035921197,-0.032919347,0.1838537
28,12,-14,-0.037441324,-0.032685686,0.18363284
30,12,-14,-0.038959336,-0.03245255,0.18341243
32,12,-14,-0.040319275,-0.03226226,0.18322088
34,12,-14,-0.041330326,-0.032110885,0.18299375
-20,14,-14,0.03242301,-0.033799894,0.1673113
-18,14,-14,0.028457452,-0.03403985,0.16931956
-16,14,-14,0.024491906,-0.034279812,0.1713278
-14,14,-14,0.020515123,-0.03450988,0.17333537
-12,14,-14,0.016517136,-0.034608707,0.17527331
-10,14,-14,0.012626674,-0.034660693,0.1769895
-8,14,-14,0.008830305,-0.034972824,0.17816591
-6,14,-14,0.005206736,-0.035298113,0.17911528
-4,14,-14,0.001886757,-0.035336886,0.17986818
-2,14,-14,-0.001346529,-0.035260115,0.1805871
0,14,-14,-0.004683932,-0.03505636,0.18136048
2,14,-14,-0.008110947,-0.034956098,0.18205048
4,14,-14,-0.01166541,-0.034931924,0.18264626
6,14,-14,-0.014921255,-0.0348736,0.18328597
8,14,-14,-0.017944116,-0.034661606,0.18389228
10,14,-14,-0.020473119,-0.034564663,0.18432246
12,14,-14,-0.022395205,-0.034737147,0.18449838
14,14,-14,-0.024181694,-0.034926776,0.18463509
16,14,-14,-0.025971014,-0.03510666,0.18476117
18,14,-14,-0.02789268,-0.035318963,0.18465152
20,14,-14,-0.029732304,-0.035630323,0.1844631
22,14,-14,-0.03164337,-0.03565885,0.18430339
24,14,-14,-0.033436675,-0.035334773,0.18431655
26,14,-14,-0.035003766,-0.0350175,0.18413419
28,14,-14,-0.03652389,-0.034783844,0.1839133
30,14,-14,-0.03789794,-0.034565162,0.18374781
32,14,-14,-0.03914287,-0.034377247,0.18363896
34,14,-14,-0.040153198,-0.034246743,0.18348132
-20,16,-14,0.033267893,-0.0355379,0.16691042
-18,16,-14,0.029317046,-0.035817422,0.16889516
-16,16,-14,0.025366204,-0.036096945,0.17087992
-14,16,-14,0.021415358,-0.03637647,0.17286466
-12,16,-14,0.017437065,-0.03657364,0.1747199
-10,16,-14,0.01354539,-0.036693405,0.17638652
-8,16,-14,0.009697484,-0.037069395,0.1776517
-6,16,-14,0.006041995,-0.03740794,0.17872168
-4,16,-14,0.002709995,-0.037468474,0.17954628
-2,16,-14,-0.000324456,-0.037362956,0.18040732
0,16,-14,-0.003264382,-0.037252113,0.18141125
2,16,-14,-0.006551501,-0.03717336,0.18219315
4,16,-14,-0.010029855,-0.037157156,0.18277307
6,16,-14,-0.01338575,-0.0371107,0.18338685
8,16,-14,-0.016519535,-0.036878955,0.1838761
10,16,-14,-0.019284507,-0.036677558,0.18431517
12,16,-14,-0.021538643,-0.03667663,0.18457752
14,16,-14,-0.023405597,-0.036818366,0.18474525
16,16,-14,-0.025328107,-0.03698215,0.18472932
18,16,-14,-0.027181314,-0.037244484,0.18465537
20,16,-14,-0.028913766,-0.03760057,0.18452519
22,16,-14,-0.030623225,-0.037768908,0.18442196
24,16,-14,-0.03237903,-0.03757687,0.1844707
26,16,-14,-0.033972196,-0.03721129,0.18444732
28,16,-14,-0.035421047,-0.03687761,0.18428935
30,16,-14,-0.03671843,-0.036664475,0.18418357
32,16,-14,-0.037949007,-0.03647891,0.18411462
34,16,-14,-0.038976084,-0.036382593,0.18396889
-20,18,-14,0.034092356,-0.037174433,0.16661134
-18,18,-14,0.030156842,-0.037454452,0.16863218
-16,18,-14,0.026221324,-0.037734468,0.17065302
-14,18,-14,0.02227312,-0.038037762,0.17263484
-12,18,-14,0.018289559,-0.03825272,0.17445186
-10,18,-14,0.014412792,-0.038431525,0.1761161
-8,18,-14,0.010542178,-0.03886132,0.1773644
-6,18,-14,0.006902546,-0.03918265,0.17841654
-4,18,-14,0.003562285,-0.03935224,0.17933707
-2,18,-14,0.000612821,-0.039319213,0.18036257
0,18,-14,-0.002348801,-0.039296463,0.18137528
2,18,-14,-0.00536845,-0.039296597,0.18226413
4,18,-14,-0.00857235,-0.039336115,0.18285951
6,18,-14,-0.012009582,-0.039291278,0.18334523
8,18,-14,-0.015098686,-0.039076257,0.18382898
10,18,-14,-0.017814005,-0.038887534,0.18429393
12,18,-14,-0.020408468,-0.038684107,0.1847137
14,18,-14,-0.022454996,-0.038789175,0.184863
16,18,-14,-0.02449368,-0.03895524,0.18474662
18,18,-14,-0.026416069,-0.039314754,0.18458368
20,18,-14,-0.02810701,-0.039522033,0.18450265
22,18,-14,-0.029719926,-0.0396615,0.18449062
24,18,-14,-0.031256326,-0.0395809,0.18465482
26,18,-14,-0.032813083,-0.03938741,0.18474202
28,18,-14,-0.034194913,-0.03910038,0.18471113
30,18,-14,-0.035535995,-0.03874652,0.18468115
32,18,-14,-0.036755964,-0.038578678,0.18458977
34,18,-14,-0.0377943,-0.03850894,0.18445313
-20,20,-14,0.035104886,-0.0388338,0.16648705
-18,20,-14,0.031060264,-0.039093506,0.168519
-16,20,-14,0.027119648,-0.039382882,0.17052417
-14,20,-14,0.023143869,-0.039736766,0.17242123
-12,20,-14,0.019159988,-0.039929446,0.17422491
-10,20,-14,0.015243962,-0.040142305,0.17585987
-8,20,-14,0.0113776,-0.040528607,0.17710622
-6,20,-14,0.007719878,-0.040836755,0.17819537
-4,20,-14,0.004430015,-0.041014113,0.17932886
-2,20,-14,0.001479043,-0.040981956,0.1803589
0,20,-14,-0.001533228,-0.041003954,0.18128917
2,20,-14,-0.004620057,-0.04105723,0.18210788
4,20,-14,-0.007736737,-0.04115558,0.1828003
6,20,-14,-0.010874441,-0.04118482,0.183381
8,20,-14,-0.013797344,-0.04099195,0.18387516
10,20,-14,-0.016517507,-0.040864106,0.18432963
12,20,-14,-0.019075353,-0.040710196,0.18474858
14,20,-14,-0.021685144,-0.040665023,0.18487203
16,20,-14,-0.023836108,-0.04099781,0.18468007
18,20,-14,-0.02546679,-0.041202717,0.18464595
20,20,-14,-0.02704266,-0.04141637,0.18461098
22,20,-14,-0.028609756,-0.041612443,0.18459167
24,20,-14,-0.03013845,-0.04153994,0.18475553
26,20,-14,-0.031660438,-0.04143425,0.18492624
28,20,-14,-0.032958418,-0.041241482,0.1851492
30,20,-14,-0.034252346,-0.04097134,0.18517163
32,20,-14,-0.035510544,-0.040661503,0.18509625
34,20,-14,-0.03660703,-0.040568795,0.1849249
-20,22,-14,0.036137715,-0.040496953,0.16636069
-18,22,-14,0.032076012,-0.040753476,0.16839439
-16,22,-14,0.027990405,-0.04108189,0.17031056
-14,22,-14,0.024014626,-0.04143577,0.17220764
-12,22,-14,0.020030737,-0.041606165,0.17399779
-10,22,-14,0.01607343,-0.04185416,0.17560267
-8,22,-14,0.012227093,-0.042167176,0.17683806
-6,22,-14,0.008529783,-0.042556062,0.17813501
-4,22,-14,0.005296235,-0.04267686,0.1793252
-2,22,-14,0.002298332,-0.042678233,0.18028109
0,22,-14,-0.000800772,-0.042734977,0.18108194
2,22,-14,-0.003898563,-0.042789947,0.1818845
4,22,-14,-0.006977032,-0.042820595,0.18270376
6,22,-14,-0.010118896,-0.0428549,0.18330598
8,22,-14,-0.012738635,-0.0427174,0.18388638
10,22,-14,-0.01526869,-0.042653393,0.18442494
12,22,-14,-0.017895557,-0.042528365,0.18477127
14,22,-14,-0.020616695,-0.04258357,0.18482724
16,22,-14,-0.02288844,-0.04265117,0.1848889
18,22,-14,-0.024458325,-0.04290294,0.18483606
20,22,-14,-0.026025798,-0.043155186,0.18478318
22,22,-14,-0.027590744,-0.04340238,0.18473482
24,22,-14,-0.029050916,-0.04342171,0.18489487
26,22,-14,-0.030569421,-0.043359146,0.18514313
28,22,-14,-0.031891532,-0.04325499,0.18538608
30,22,-14,-0.03301576,-0.04314163,0.18553591
32,22,-14,-0.03403995,-0.04298439,0.18560998
34,22,-14,-0.03514933,-0.042778306,0.1854973
-20,24,-14,0.03717056,-0.042160094,0.16623433
-18,24,-14,0.033078663,-0.042471994,0.16817525
-16,24,-14,0.028976696,-0.042802393,0.17008518
-14,24,-14,0.024885379,-0.04313477,0.17199403
-12,24,-14,0.020901484,-0.043282885,0.17377067
-10,24,-14,0.01691091,-0.043549664,0.17533977
-8,24,-14,0.01304111,-0.043880124,0.1767586
-6,24,-14,0.009413845,-0.044227403,0.17808007
-4,24,-14,0.006117615,-0.044355985,0.17925513
-2,24,-14,0.003018516,-0.044412732,0.18005596
0,24,-14,-6.54E-05,-0.044448886,0.18087684
2,24,-14,-0.003142044,-0.04447527,0.18170722
4,24,-14,-0.006218715,-0.044501647,0.1825376
6,24,-14,-0.009345225,-0.044506036,0.18322687
8,24,-14,-0.011980924,-0.044395827,0.18378863
10,24,-14,-0.014209312,-0.044327516,0.1843968
12,24,-14,-0.016526105,-0.044413693,0.18461189
14,24,-14,-0.019181952,-0.044330932,0.18480909
16,24,-14,-0.021570085,-0.044358242,0.18500131
18,24,-14,-0.023466272,-0.04452767,0.18506117
20,24,-14,-0.025033744,-0.044779923,0.18500829
22,24,-14,-0.026602251,-0.045031317,0.18495704
24,24,-14,-0.028120436,-0.045012616,0.18519625
26,24,-14,-0.029551052,-0.04499912,0.18546543
28,24,-14,-0.030881181,-0.04493863,0.18571451
30,24,-14,-0.032065168,-0.044908416,0.18591832
32,24,-14,-0.032905445,-0.04500706,0.18592994
34,24,-14,-0.033797044,-0.044959683,0.18597156
-20,26,-14,0.03810097,-0.04383689,0.16598408
-18,26,-14,0.034078825,-0.044195086,0.16794847
-16,26,-14,0.029976856,-0.04452548,0.1698584
-14,26,-14,0.025874,-0.044840127,0.17175925
-12,26,-14,0.021772236,-0.0449596,0.17354354
-10,26,-14,0.017747253,-0.04524494,0.17519964
-8,26,-14,0.013846697,-0.04560149,0.17671256
-6,26,-14,0.010324865,-0.045859307,0.17790966
-4,26,-14,0.006914043,-0.04605368,0.17899725
-2,26,-14,0.003767808,-0.04610783,0.17986919
0,26,-14,0.000691141,-0.04613421,0.18069957
2,26,-14,-0.002385525,-0.046160586,0.18152995
4,26,-14,-0.005430301,-0.046183042,0.18237132
6,26,-14,-0.008451384,-0.04614313,0.18318924
8,26,-14,-0.011060906,-0.04603679,0.18374957
10,26,-14,-0.013423901,-0.0461307,0.18408586
12,26,-14,-0.015616137,-0.04610488,0.1843774
14,26,-14,-0.01776526,-0.04606575,0.18471761
16,26,-14,-0.020079833,-0.0460597,0.18500507
18,26,-14,-0.022203403,-0.04617568,0.18514858
20,26,-14,-0.024013588,-0.046387877,0.18519937
22,26,-14,-0.025665348,-0.04660961,0.18526937
24,26,-14,-0.02717421,-0.046605892,0.18550201
26,26,-14,-0.028565982,-0.046598256,0.18578199
28,26,-14,-0.029912284,-0.046551637,0.18603918
30,26,-14,-0.031147372,-0.046510607,0.18626867
32,26,-14,-0.031992994,-0.046668928,0.18633562
34,26,-14,-0.03273464,-0.04688263,0.1862866
-20,28,-14,0.038950454,-0.045553405,0.16554978
-18,28,-14,0.03494409,-0.045848954,0.16768041
-16,28,-14,0.03095362,-0.04623657,0.16962445
-14,28,-14,0.026873142,-0.04654495,0.17152193
-12,28,-14,0.022709636,-0.046714187,0.17339729
-10,28,-14,0.018553834,-0.04697102,0.175107
-8,28,-14,0.014591443,-0.04733056,0.17651634
-6,28,-14,0.011199287,-0.04749666,0.17766872
-4,28,-14,0.007777683,-0.047692295,0.1787438
-2,28,-14,0.004524328,-0.04779315,0.17969191
0,28,-14,0.001487935,-0.04781457,0.18053617
2,28,-14,-0.001500767,-0.04783012,0.18139686
4,28,-14,-0.00448947,-0.047845665,0.18225753
6,28,-14,-0.007504979,-0.04779961,0.18310146
8,28,-14,-0.010171302,-0.047861014,0.1835803
10,28,-14,-0.012584064,-0.047835924,0.18383238
12,28,-14,-0.014755991,-0.04777556,0.18414612
14,28,-14,-0.016842768,-0.04775747,0.18451165
16,28,-14,-0.018769184,-0.04778398,0.18488951
18,28,-14,-0.020713152,-0.047877137,0.18515232
20,28,-14,-0.022907196,-0.04794899,0.18538532
22,28,-14,-0.024655074,-0.048144102,0.18549284
24,28,-14,-0.026143381,-0.04817771,0.18576315
26,28,-14,-0.027563095,-0.048186764,0.18607698
28,28,-14,-0.02894338,-0.048164632,0.18636385
30,28,-14,-0.030219443,-0.048110362,0.18660043
32,28,-14,-0.031115776,-0.04832312,0.18667625
34,28,-14,-0.03181166,-0.048565235,0.1866313
-20,30,-14,0.039799955,-0.04726991,0.16511548
-18,30,-14,0.035787575,-0.047530685,0.16731663
-16,30,-14,0.031789705,-0.047875475,0.16934748
-14,30,-14,0.027775954,-0.048235226,0.17130822
-12,30,-14,0.02361001,-0.048464566,0.17326161
-10,30,-14,0.019456578,-0.048694648,0.17490998
-8,30,-14,0.015484531,-0.048939645,0.1763402
-6,30,-14,0.012062924,-0.049135275,0.17741527
-4,30,-14,0.008690847,-0.049324892,0.17850463
-2,30,-14,0.005436699,-0.049462985,0.17954867
0,30,-14,0.002428768,-0.049477194,0.18042238
2,30,-14,-0.000559934,-0.04949274,0.18128307
4,30,-14,-0.003548635,-0.04950829,0.18214375
6,30,-14,-0.006607091,-0.049611386,0.18287058
8,30,-14,-0.009239397,-0.049584813,0.18333729
10,30,-14,-0.011692326,-0.04950667,0.18359774
12,30,-14,-0.013867945,-0.04945928,0.18393062
14,30,-14,-0.015938336,-0.04945014,0.18430729
16,30,-14,-0.017792318,-0.049487446,0.18468346
18,30,-14,-0.019675866,-0.049506977,0.18513404
20,30,-14,-0.021522768,-0.049601685,0.18547985
22,30,-14,-0.023642587,-0.049678933,0.18571691
24,30,-14,-0.025078515,-0.04973589,0.18598999
26,30,-14,-0.026451712,-0.049766682,0.18629889
28,30,-14,-0.027811773,-0.049786203,0.18660122
30,30,-14,-0.029106725,-0.04980071,0.18683507
32,30,-14,-0.030040586,-0.050033182,0.18694766
34,30,-14,-0.030790124,-0.05028225,0.18696988
-20,32,-14,0.040649444,-0.04898643,0.16468118
-18,32,-14,0.03663707,-0.0492472,0.16688234
-16,32,-14,0.032615818,-0.049523253,0.16909173
-14,32,-14,0.028502855,-0.050015002,0.17114627
-12,32,-14,0.024483312,-0.050198115,0.17305836
-10,32,-14,0.020335957,-0.050419185,0.17471892
-8,32,-14,0.016547777,-0.050576776,0.17610966
-6,32,-14,0.013076579,-0.050756063,0.17720453
-4,32,-14,0.009742091,-0.05094073,0.17830536
-2,32,-14,0.006414208,-0.051122557,0.17940478
0,32,-14,0.003369602,-0.051139817,0.1803086
2,32,-14,0.0003809,-0.05115537,0.18116929
4,32,-14,-0.002655468,-0.051298372,0.18191387
6,32,-14,-0.005689483,-0.051363528,0.18259831
8,32,-14,-0.0082833,-0.051279433,0.18306765
10,32,-14,-0.010740838,-0.051178705,0.18336718
12,32,-14,-0.012886582,-0.051152114,0.1837181
14,32,-14,-0.014963998,-0.05114765,0.1840978
16,32,-14,-0.016882773,-0.05116084,0.18455392
18,32,-14,-0.018747881,-0.05117557,0.18503979
20,32,-14,-0.02052462,-0.05125736,0.18544601
22,32,-14,-0.022267975,-0.05138353,0.18580458
24,32,-14,-0.023850229,-0.051370453,0.18619955
26,32,-14,-0.025223423,-0.05140125,0.18650845
28,32,-14,-0.026596632,-0.051432047,0.18681736
30,32,-14,-0.027870553,-0.051503245,0.18700911
32,32,-14,-0.028873341,-0.051713426,0.18713365
34,32,-14,-0.029709643,-0.051937617,0.18721446
-20,34,-14,0.041428078,-0.05067428,0.16431913
-18,34,-14,0.037469212,-0.050965186,0.16642419
-16,34,-14,0.03337303,-0.05134696,0.16874258
-14,34,-14,0.02928002,-0.051724963,0.17097396
-12,34,-14,0.025379479,-0.051894356,0.17287004
-10,34,-14,0.021371614,-0.05213076,0.17453131
-8,34,-14,0.01774169,-0.05219822,0.17591658
-6,34,-14,0.014270488,-0.05237752,0.17701146
-4,34,-14,0.010799294,-0.052556805,0.17810632
-2,34,-14,0.007461262,-0.052741338,0.179207
0,34,-14,0.004324819,-0.052803442,0.18018506
2,34,-14,0.001276245,-0.05293962,0.18094471
4,34,-14,-0.001739297,-0.05305492,0.18170303
6,34,-14,-0.004724137,-0.053056214,0.18228602
8,34,-14,-0.00733335,-0.052988216,0.18275882
10,34,-14,-0.009725522,-0.05286944,0.18316215
12,34,-14,-0.011841313,-0.05287621,0.18349929
14,34,-14,-0.013873532,-0.052878413,0.18394068
16,34,-14,-0.015778054,-0.05289778,0.18443081
18,34,-14,-0.017682586,-0.052917153,0.18492095
20,34,-14,-0.019531265,-0.052944902,0.1853957
22,34,-14,-0.021127699,-0.05308993,0.18577974
24,34,-14,-0.022692768,-0.053068995,0.1862784
26,34,-14,-0.023995139,-0.053035825,0.186718
28,34,-14,-0.025375305,-0.053101998,0.18699254
30,34,-14,-0.026634386,-0.053205773,0.18718317
32,34,-14,-0.027671726,-0.05340479,0.18731369
34,34,-14,-0.028568838,-0.05359242,0.18740968
-20,-20,-12,0.006405809,0.01646897,0.16445647
-18,-20,-12,0.002358814,0.017217856,0.16579327
-16,-20,-12,-0.001482192,0.017714674,0.16695398
-14,-20,-12,-0.005289191,0.018103626,0.16801168
-12,-20,-12,-0.009168794,0.018540943,0.16892733
-10,-20,-12,-0.012943056,0.019021494,0.16974401
-8,-20,-12,-0.01637099,0.019550433,0.1702102
-6,-20,-12,-0.019642506,0.020068789,0.1704131
-4,-20,-12,-0.022547852,0.020533327,0.17053637
-2,-20,-12,-0.02546213,0.020745367,0.17051636
0,-20,-12,-0.02828948,0.020917153,0.17045118
2,-20,-12,-0.03111683,0.021088934,0.170386
4,-20,-12,-0.033982232,0.021376135,0.17016517
6,-20,-12,-0.036792584,0.021591153,0.16989811
8,-20,-12,-0.039532036,0.02156172,0.16971494
10,-20,-12,-0.04219704,0.021508805,0.1695121
12,-20,-12,-0.044668723,0.021578291,0.16927783
14,-20,-12,-0.046679113,0.02178128,0.16902
16,-20,-12,-0.04836591,0.022028184,0.16865788
18,-20,-12,-0.05003962,0.022263976,0.1682742
20,-20,-12,-0.05167102,0.022767479,0.16802771
22,-20,-12,-0.05327991,0.023180485,0.16774733
24,-20,-12,-0.054739397,0.023404963,0.16733615
26,-20,-12,-0.05610175,0.023393622,0.16706106
28,-20,-12,-0.057437826,0.0233949,0.16673785
30,-20,-12,-0.058895115,0.023276888,0.16639924
32,-20,-12,-0.06027773,0.023040317,0.16616015
34,-20,-12,-0.061642766,0.022797786,0.16591711
-20,-18,-12,0.00896104,0.013010725,0.1654117
-18,-18,-12,0.00491509,0.013626154,0.16688108
-16,-18,-12,0.000836303,0.014231713,0.16836107
-14,-18,-12,-0.003038705,0.014611038,0.1695968
-12,-18,-12,-0.00693604,0.015038019,0.1705707
-10,-18,-12,-0.010800834,0.015425632,0.17141922
-8,-18,-12,-0.014261383,0.015869865,0.17186636
-6,-18,-12,-0.01765381,0.016309988,0.17227599
-4,-18,-12,-0.020619646,0.016668914,0.17254898
-2,-18,-12,-0.023663804,0.016987253,0.17263538
0,-18,-12,-0.026567454,0.017260332,0.17258552
2,-18,-12,-0.029453885,0.017348766,0.17246985
4,-18,-12,-0.032352667,0.017346734,0.17238328
6,-18,-12,-0.0352555,0.017368838,0.1722433
8,-18,-12,-0.038112976,0.017376637,0.17209132
10,-18,-12,-0.040777974,0.017323721,0.17188849
12,-18,-12,-0.043148827,0.017528294,0.17163123
14,-18,-12,-0.04515626,0.01765229,0.17133787
16,-18,-12,-0.046949986,0.017680056,0.1709985
18,-18,-12,-0.04859454,0.017840678,0.17061949
20,-18,-12,-0.050181672,0.018321257,0.17038749
22,-18,-12,-0.051770452,0.018795677,0.17008255
24,-18,-12,-0.05322392,0.018938275,0.16980785
26,-18,-12,-0.054565355,0.018956525,0.16950074
28,-18,-12,-0.055841528,0.018996963,0.16919076
30,-18,-12,-0.05720314,0.018772516,0.16895579
32,-18,-12,-0.05857971,0.018532578,0.1687174
34,-18,-12,-0.059916113,0.01828362,0.16846283
-20,-16,-12,0.011350502,0.009555,0.1664499
-18,-16,-12,0.007412009,0.009930783,0.16788642
-16,-16,-12,0.003283592,0.010549825,0.16939767
-14,-16,-12,-0.000883525,0.01120309,0.17092814
-12,-16,-12,-0.004833517,0.011460411,0.17212823
-10,-16,-12,-0.008723442,0.011750454,0.17307244
-8,-16,-12,-0.012151771,0.012189291,0.17352253
-6,-16,-12,-0.015558852,0.012635661,0.1739392
-4,-16,-12,-0.018756459,0.013018901,0.17427118
-2,-16,-12,-0.021833522,0.01318733,0.17437448
0,-16,-12,-0.024855997,0.013324027,0.17445137
2,-16,-12,-0.027873322,0.013256107,0.17464767
4,-16,-12,-0.030813565,0.013196197,0.17467307
6,-16,-12,-0.033702876,0.013109792,0.17457569
8,-16,-12,-0.036590014,0.013094775,0.17442276
10,-16,-12,-0.039266918,0.013077741,0.17421794
12,-16,-12,-0.041606605,0.013235907,0.17393431
14,-16,-12,-0.043627627,0.013251727,0.17361651
16,-16,-12,-0.045396343,0.013333542,0.1732525
18,-16,-12,-0.047060758,0.01351261,0.17285104
20,-16,-12,-0.048655223,0.014044152,0.17257372
22,-16,-12,-0.05028344,0.014443072,0.1723385
24,-16,-12,-0.051798258,0.014492339,0.17211951
26,-16,-12,-0.053051602,0.014538186,0.1718538
28,-16,-12,-0.054244384,0.014473083,0.1716801
30,-16,-12,-0.0555295,0.014283089,0.17148545
32,-16,-12,-0.056881692,0.014024843,0.17127465
34,-16,-12,-0.058211137,0.013779566,0.17089903
-20,-14,-12,0.013783509,0.005995353,0.16744854
-18,-14,-12,0.009756765,0.006464297,0.16893789
-16,-14,-12,0.005696602,0.006923666,0.17043956
-14,-14,-12,0.001461314,0.007372211,0.17197868
-12,-14,-12,-0.002813027,0.007826465,0.17353015
-10,-14,-12,-0.006705218,0.008151445,0.17450897
-8,-14,-12,-0.01008783,0.008566732,0.17501393
-6,-14,-12,-0.013480123,0.00896768,0.17551054
-4,-14,-12,-0.016941752,0.009265423,0.1759237
-2,-14,-12,-0.020071663,0.009353259,0.17600463
0,-14,-12,-0.023230162,0.009192133,0.17623095
2,-14,-12,-0.026243538,0.009024147,0.1764451
4,-14,-12,-0.029158277,0.008849103,0.17661427
6,-14,-12,-0.032073013,0.008675457,0.1767824
8,-14,-12,-0.034978487,0.008736096,0.17670196
10,-14,-12,-0.037684,0.00880165,0.17646608
12,-14,-12,-0.040060468,0.008949661,0.17616233
14,-14,-12,-0.04202207,0.009001097,0.17581768
16,-14,-12,-0.043817643,0.0091195,0.17546894
18,-14,-12,-0.045560807,0.009346947,0.17507198
20,-14,-12,-0.04720405,0.009792692,0.17478447
22,-14,-12,-0.048822228,0.009991366,0.17462395
24,-14,-12,-0.05035179,0.01005194,0.17440282
26,-14,-12,-0.051549982,0.009999417,0.17421883
28,-14,-12,-0.052737515,0.009922091,0.17405511
30,-14,-12,-0.05396541,0.009802462,0.17388177
32,-14,-12,-0.05526542,0.009607066,0.17366987
34,-14,-12,-0.056491435,0.009453492,0.17314114
-20,-12,-12,0.016207354,0.002403916,0.16844551
